Date,CountryName_x,CountryCode_x,Jurisdiction,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,Daily_cases,like_index,retweet_index,V1_Vaccine Prioritisation (summary),V2_Vaccine Availability (summary),V3_Vaccine Financial Support (summary),Daily_cases_previous,Daily_cases_next
24/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16082646.390714284,9071428.57142857,0.0,0.0,0.0,2343366,85238,1577.2142857142826,30320.5,5186.25,0.0,0.0,0.0,44011.21428571428,42434.0
25/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16082646.390714284,0.0,0.0,0.0,0.0,2394513,86449,-449.2142857142826,30320.5,5186.25,0.0,0.0,0.0,45215.5,45664.71428571428
26/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16082646.390714284,0.0,0.0,0.0,0.0,2419091,87004,-436.85714285714494,30320.5,5186.25,0.0,0.0,0.0,45377.71428571428,45814.57142857143
27/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16082646.390714284,0.0,0.0,0.0,0.0,2442375,87618,-1127.5714285714275,30320.5,5186.25,0.0,0.0,0.0,45119.42857142857,46247.0
28/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2483191,88539,-343.35714285714494,30320.5,5186.25,0.0,0.0,0.0,45876.21428571428,46219.57142857143
29/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2552265,90134,-1281.642857142855,30000.0,5737.0,0.0,0.0,0.0,45111.357142857145,46393.0
30/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2610102,91263,-1465.5,30000.0,5737.0,0.0,0.0,0.0,44624.07142857143,46089.57142857143
31/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2662485,92475,-1368.7142857142899,30000.0,5737.0,0.0,0.0,0.0,44219.71428571428,45588.42857142857
1/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2707877,93563,-630.6428571428623,30000.0,5737.0,0.0,0.0,0.0,44135.642857142855,44766.28571428572
2/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2733677,94104,-917.2142857142899,30000.0,5737.0,0.0,0.0,0.0,44023.642857142855,44940.857142857145
3/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2750318,94665,-56.5,30000.0,5737.0,0.0,0.0,0.0,43935.357142857145,43991.857142857145
4/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2801921,95819,-787.2142857142899,30000.0,5737.0,0.0,0.0,0.0,44745.642857142855,45532.857142857145
5/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18879293.609285712,0.0,0.0,0.0,0.0,2859073,97256,-78.28571428571013,8502.714286,1620.142857,0.0,0.0,0.0,43751.42857142857,43829.71428571428
6/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6545256.962142859,0.0,0.0,0.0,0.0,2912212,98493,753.8571428571449,8502.714286,1620.142857,0.0,0.0,0.0,43912.42857142857,43158.57142857143
7/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7146189.872142859,0.0,0.0,0.0,0.0,2962442,99572,937.2142857142826,8502.714286,1620.142857,0.0,0.0,0.0,43788.21428571428,42851.0
8/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7146189.872142859,0.0,0.0,0.0,0.0,3012412,100477,10.642857142855064,8502.714286,1620.142857,0.0,0.0,0.0,43515.642857142855,43505.0
9/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7146189.872142859,0.0,0.0,0.0,0.0,3035422,101049,216.42857142857247,8502.714286,1620.142857,0.0,0.0,0.0,43322.857142857145,43106.42857142857
10/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7146189.872142859,0.0,0.0,0.0,0.0,3057470,101752,-360.85714285714494,8502.714286,1620.142857,0.0,0.0,0.0,43518.0,43878.857142857145
11/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3109630,103026,-713.2142857142899,8502.714286,1620.142857,0.0,0.0,0.0,43245.21428571428,43958.42857142857
12/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3164785,104201,-988.9285714285725,8506.4,1523.2,0.0,0.0,0.0,42684.21428571428,43673.142857142855
13/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3224876,105463,-2540.357142857145,8506.4,1523.2,0.0,0.0,0.0,42125.92857142857,44666.28571428572
14/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3275520,106523,-4019.142857142855,8506.4,1523.2,0.0,0.0,0.0,40706.28571428572,44725.42857142857
15/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3317096,107232,-2815.571428571435,8506.4,1523.2,0.0,0.0,0.0,40710.71428571428,43526.28571428572
16/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3340197,107852,-2799.21428571429,8506.4,1523.2,0.0,0.0,0.0,40740.07142857143,43539.28571428572
17/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3359570,108536,-2772.0714285714275,8506.4,1523.2,0.0,0.0,0.0,40385.07142857143,43157.142857142855
18/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24627159.872142855,0.0,0.0,0.0,0.0,3407354,109888,-2505.9285714285725,8506.4,1523.2,0.0,0.0,0.0,40026.07142857143,42532.0
19/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24627159.872142855,0.0,-1.0,0.0,0.0,3456652,111100,-2240.21428571429,18199.0,4297.5,0.0,0.0,0.0,39455.07142857143,41695.28571428572
20/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26221941.270714287,0.0,-1.0,0.0,0.0,3501975,112304,-1263.0714285714275,18199.0,4297.5,0.0,0.0,0.0,38322.5,39585.57142857143
21/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3532330,113358,1118.7857142857174,18199.0,4297.5,0.0,0.0,0.0,37805.92857142857,36687.142857142855
22/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3582362,114250,-105.35714285713766,18199.0,4297.5,0.0,0.0,0.0,37789.78571428572,37895.142857142855
23/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3605783,114744,-647.0,18199.0,4297.5,0.0,0.0,0.0,37293.857142857145,37940.857142857145
24/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3622861,115309,1580.0,18199.0,4297.5,0.0,0.0,0.0,39193.0,37613.0
25/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3669995,116580,1306.7857142857174,18199.0,4297.5,0.0,0.0,0.0,38826.92857142857,37520.142857142855
26/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3717156,117665,1443.2142857142826,3140.666667,500.3333333,0.0,0.0,0.0,38658.07142857143,37214.857142857145
27/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3761391,118649,1487.9285714285725,3140.666667,500.3333333,0.0,0.0,0.0,38547.357142857145,37059.42857142857
28/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3804803,119504,1037.5,3140.666667,500.3333333,0.0,0.0,0.0,39962.21428571428,38924.71428571428
29/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3846153,120262,932.5714285714275,3140.666667,500.3333333,0.0,0.0,0.0,38617.0,37684.42857142857
30/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3862311,120828,1334.4285714285725,3140.666667,500.3333333,0.0,0.0,0.0,37981.28571428572,36646.857142857145
31/8/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3908272,121381,-3277.7857142857174,3140.666667,500.3333333,0.0,0.0,0.0,37495.21428571428,40773.0
1/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424550.57142857,0.0,-1.0,0.0,0.0,3950931,122596,-4985.28571428571,3140.666667,500.3333333,0.0,0.0,0.0,35148.42857142857,40133.71428571428
2/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424550.57142857,0.0,0.0,0.0,0.0,3997865,123780,-5763.21428571429,7227.0,1569.5,0.0,0.0,0.0,34338.07142857143,40101.28571428572
3/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041638,124614,-5959.9285714285725,7227.0,1569.5,0.0,0.0,0.0,34075.357142857145,40035.28571428572
4/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091801,125502,-6902.5,7227.0,1569.5,0.0,0.0,0.0,34097.21428571428,40999.71428571428
5/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4123000,126203,-6011.4285714285725,7227.0,1569.5,0.0,0.0,0.0,33538.142857142855,39549.57142857143
6/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137521,126650,-5876.857142857138,7227.0,1569.5,0.0,0.0,0.0,33438.857142857145,39315.71428571428
7/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147794,126960,-2979.0,7227.0,1569.5,0.0,0.0,0.0,31238.428571428572,34217.42857142857
8/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162073,127464,646.2857142857138,7227.0,1569.5,0.0,0.0,0.0,30809.428571428572,30163.14285714286
9/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197889,128539,1512.1428571428587,21369.0,4827.0,0.0,0.0,0.0,30087.0,28574.85714285714
10/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238446,129522,1438.0,21369.0,4827.0,0.0,0.0,0.0,29553.428571428572,28115.428571428572
11/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282164,130396,1618.2857142857138,21369.0,4827.0,0.0,0.0,0.0,28813.0,27194.714285714286
12/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315687,131210,1419.0,21369.0,4827.0,0.0,0.0,0.0,28945.714285714286,27526.714285714286
13/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330455,131625,1517.1428571428587,21369.0,4827.0,0.0,0.0,0.0,29079.14285714286,27562.0
14/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345610,132006,1043.8571428571413,21369.0,4827.0,0.0,0.0,0.0,29303.285714285714,28259.428571428572
15/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382263,133119,-792.0714285714275,21369.0,4827.0,0.0,0.0,0.0,30663.64285714286,31455.714285714286
16/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419083,134106,-3493.7857142857174,8794.333333,1356.5,0.0,0.0,0.0,28105.35714285714,31599.14285714286
17/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4455386,134935,-1044.5714285714312,8794.333333,1356.5,0.0,0.0,0.0,29946.85714285714,30991.428571428572
18/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4495183,135793,-1327.7857142857138,8794.333333,1356.5,0.0,0.0,0.0,29103.5,30431.285714285714
19/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528240,136532,-1628.7142857142862,8794.333333,1356.5,0.0,0.0,0.0,28736.0,30364.714285714286
20/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544629,136895,-1892.4285714285725,8794.333333,1356.5,0.0,0.0,0.0,28703.85714285714,30596.285714285714
21/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558040,137272,-1786.1428571428587,8794.333333,1356.5,0.0,0.0,0.0,28561.0,30347.14285714286
22/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591364,138105,-1638.7857142857138,8794.333333,1356.5,0.0,0.0,0.0,28232.785714285714,29871.571428571428
23/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591364,138105,3377.857142857145,5072.0,1220.666667,0.0,0.0,0.0,27989.428571428572,24611.571428571428
24/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657702,139808,-923.2857142857138,5072.0,1220.666667,0.0,0.0,0.0,27979.0,28902.285714285714
25/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689613,140537,-2639.357142857145,5072.0,1220.666667,0.0,0.0,0.0,25136.35714285714,27775.714285714286
26/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717991,141406,-64.92857142857247,5072.0,1220.666667,0.0,0.0,0.0,27042.35714285714,27107.285714285714
27/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732309,141741,-335.71428571428623,5072.0,1220.666667,0.0,0.0,0.0,26475.714285714286,26811.428571428572
28/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4745464,142058,-403.78571428571377,5072.0,1220.666667,0.0,0.0,0.0,26371.071428571428,26774.85714285714
29/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777522,142921,390.07142857142753,5072.0,1220.666667,0.0,0.0,0.0,26984.071428571428,26594.0
30/9/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810935,143952,-2129.4285714285725,27710.0,4013.0,0.0,0.0,0.0,29237.85714285714,31367.285714285714
1/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847092,144680,-574.1428571428587,27710.0,4013.0,0.0,0.0,0.0,26481.571428571428,27055.714285714286
2/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847092,144680,3665.5,27710.0,4013.0,0.0,0.0,0.0,26162.5,22497.0
3/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906833,145987,-931.2857142857138,27710.0,4013.0,0.0,0.0,0.0,26046.14285714286,26977.428571428572
4/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915289,146352,-235.0,27710.0,4013.0,0.0,0.0,0.0,25905.0,26140.0
5/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4927235,146675,-399.8571428571413,27710.0,4013.0,0.0,0.0,0.0,25567.428571428572,25967.285714285714
6/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4969141,147494,-3366.571428571431,27710.0,4013.0,0.0,0.0,0.0,24007.571428571428,27374.14285714286
7/10/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000694,148228,-3542.1428571428587,6763.333333,1742.666667,0.0,0.0,0.0,23566.285714285714,27108.428571428572
8/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028444,148957,-2886.4285714285725,6763.333333,1742.666667,0.0,0.0,0.0,23021.0,25907.428571428572
9/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5055888,149639,-4598.857142857141,6763.333333,1742.666667,0.0,0.0,0.0,25229.14285714286,29828.0
10/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5082637,150198,-2434.2142857142826,6763.333333,1742.666667,0.0,0.0,0.0,22680.64285714286,25114.85714285714
11/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094979,150488,-3593.3571428571413,6763.333333,1742.666667,0.0,0.0,0.0,22076.64285714286,25670.0
12/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5103408,150689,-2061.0,6763.333333,1742.666667,0.0,0.0,0.0,23106.571428571428,25167.571428571428
13/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5113628,150998,1131.3571428571413,6763.333333,1742.666667,0.0,0.0,0.0,21772.35714285714,20641.0
14/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140863,151747,1267.142857142855,3921.666667,602.0,0.0,0.0,0.0,21291.285714285714,20024.14285714286
15/10/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5169386,152460,950.1428571428587,3921.666667,602.0,0.0,0.0,0.0,21084.714285714286,20134.571428571428
